baseline_count_mean,baseline_ms_mean,baseline_sec_mean,case_name,delta_ms_mg_minus_baseline,measurement_mode,metric,mg_count_mean,mg_ms_mean,mg_sec_mean,profile,speedup_baseline_over_mg
1.0,90.9535,0.0909535,Base_West_Interconnect_121GW,12.191899999999992,operators,NR.analyze.linear_solve.total_sec,1.0,103.1454,0.1031454,cuda_edge,0.8817988974787049
1.0,1.7297999999999998,0.0017297999999999999,Base_West_Interconnect_121GW,-0.07549999999999983,operators,NR.analyze.storage_prepare.total_sec,1.0,1.6543,0.0016543,cuda_edge,1.0456386386991476
1.0,99.8472,0.0998472,Base_West_Interconnect_121GW,11.996000000000006,operators,NR.analyze.total.total_sec,1.0,111.84320000000001,0.1118432,cuda_edge,0.892742696918543
4.9,0.12329999999999999,0.0001233,Base_West_Interconnect_121GW,-0.006499999999999995,operators,NR.iteration.jacobian.total_sec,4.6,0.11679999999999999,0.00011679999999999999,cuda_edge,1.0556506849315068
4.9,8.8781,0.0088781,Base_West_Interconnect_121GW,11.941,operators,NR.iteration.linear_solve.total_sec,4.6,20.8191,0.0208191,cuda_edge,0.4264401439063168
5.9,1.2872999999999999,0.0012873,Base_West_Interconnect_121GW,-0.08489999999999995,operators,NR.iteration.mismatch.total_sec,5.6,1.2024,0.0012024,cuda_edge,1.0706087824351298
5.9,10.4455,0.0104455,Base_West_Interconnect_121GW,11.841000000000001,operators,NR.iteration.total.total_sec,5.6,22.2865,0.0222865,cuda_edge,0.4686918089426334
4.9,0.1484,0.0001484,Base_West_Interconnect_121GW,-0.0089,operators,NR.iteration.voltage_update.total_sec,4.6,0.1395,0.0001395,cuda_edge,1.0637992831541219
1.0,0.19,0.00019,Base_West_Interconnect_121GW,-0.0078,operators,NR.solve.download.total_sec,1.0,0.1822,0.0001822,cuda_edge,1.0428100987925357
1.0,11.982700000000001,0.0119827,Base_West_Interconnect_121GW,11.859699999999998,operators,NR.solve.total.total_sec,1.0,23.8424,0.0238424,cuda_edge,0.5025794383115794
1.0,1.342,0.001342,Base_West_Interconnect_121GW,0.027799999999999915,operators,NR.solve.upload.total_sec,1.0,1.3698,0.0013698,cuda_edge,0.979705066433056
,99.8489,0.0998489,Base_West_Interconnect_121GW,11.996400000000005,operators,analyze_sec,,111.84530000000001,0.11184530000000001,cuda_edge,0.8927411344061842
,111.8339,0.1118339,Base_West_Interconnect_121GW,23.8559,operators,elapsed_sec,,135.6898,0.1356898,cuda_edge,0.8241879640179292
,11.9846,0.0119846,Base_West_Interconnect_121GW,11.859699999999998,operators,solve_sec,,23.8443,0.0238443,cuda_edge,0.5026190745796689
1.0,13.1165,0.0131165,MemphisCase2026_Mar7,6.0902,operators,CUDA.analyze.cudss32.analysis.total_sec,1.0,19.2067,0.0192067,cuda_edge,0.6829127335773454
1.0,1.6671,0.0016671,MemphisCase2026_Mar7,0.18380000000000002,operators,CUDA.analyze.cudss32.setup.total_sec,1.0,1.8509,0.0018509,cuda_edge,0.9006969582365336
1.0,0.3382,0.0003382,MemphisCase2026_Mar7,0.45890000000000003,operators,CUDA.solve.factorization32.total_sec,1.0,0.7971,0.0007971,cuda_edge,0.42428804416008026
1.0,0.20920000000000002,0.00020920000000000002,MemphisCase2026_Mar7,0.3324,operators,CUDA.solve.refactorization32.total_sec,1.0,0.5416,0.0005415999999999999,cuda_edge,0.3862629246676515
2.0,0.038,3.8e-05,MemphisCase2026_Mar7,0.0014000000000000002,operators,CUDA.solve.rhsPrepare.total_sec,2.0,0.039400000000000004,3.94e-05,cuda_edge,0.9644670050761421
2.0,0.26449999999999996,0.0002645,MemphisCase2026_Mar7,0.8803000000000001,operators,CUDA.solve.solve32.total_sec,2.0,1.1448,0.0011448,cuda_edge,0.23104472396925224
