baseline_count_mean,baseline_ms_mean,baseline_sec_mean,case_name,delta_ms_mg_minus_baseline,measurement_mode,metric,mg_count_mean,mg_ms_mean,mg_sec_mean,profile,speedup_baseline_over_mg
,7.1672,0.0071672,case8387_pegase,8.107,operators,solve_sec,,15.2742,0.0152742,cuda_edge,0.46923570465228953
1.0,46.858,0.046858,case9241_pegase,8.901000000000007,operators,CUDA.analyze.cudss32.analysis.total_sec,1.0,55.759,0.055759,cuda_edge,0.8403665775928548
1.0,1.6691,0.0016691,case9241_pegase,0.258,operators,CUDA.analyze.cudss32.setup.total_sec,1.0,1.9271,0.0019271,cuda_edge,0.8661200767993358
1.0,0.7199,0.0007199,case9241_pegase,1.0333,operators,CUDA.solve.factorization32.total_sec,1.0,1.7531999999999999,0.0017532,cuda_edge,0.41062057951174996
6.0,3.721,0.003721,case9241_pegase,5.385599999999999,operators,CUDA.solve.refactorization32.total_sec,6.0,9.1066,0.0091066,cuda_edge,0.40860474820459886
7.0,0.5871999999999999,0.0005872,case9241_pegase,-0.02059999999999996,operators,CUDA.solve.rhsPrepare.total_sec,7.0,0.5666,0.0005666,cuda_edge,1.0363572184962937
7.0,1.736,0.001736,case9241_pegase,3.665,operators,CUDA.solve.solve32.total_sec,7.0,5.401,0.0054009999999999996,cuda_edge,0.32142195889650066
1.0,3.4038,0.0034038,case9241_pegase,0.017800000000000107,operators,NR.analyze.jacobian_builder.total_sec,1.0,3.4215999999999998,0.0034216,cuda_edge,0.9947977554360533
1.0,48.5301,0.0485301,case9241_pegase,9.159399999999998,operators,NR.analyze.linear_solve.total_sec,1.0,57.689499999999995,0.0576895,cuda_edge,0.8412293398278716
1.0,0.8668,0.0008668,case9241_pegase,0.035800000000000005,operators,NR.analyze.storage_prepare.total_sec,1.0,0.9026000000000001,0.0009026,cuda_edge,0.9603368047861732
1.0,52.8029,0.0528029,case9241_pegase,9.213199999999997,operators,NR.analyze.total.total_sec,1.0,62.016099999999994,0.0620161,cuda_edge,0.8514385780466686
7.0,0.1336,0.0001336,case9241_pegase,-0.0005999999999999875,operators,NR.iteration.jacobian.total_sec,7.0,0.133,0.000133,cuda_edge,1.0045112781954886
7.0,6.7908,0.0067908,case9241_pegase,10.065199999999999,operators,NR.iteration.linear_solve.total_sec,7.0,16.855999999999998,0.016856,cuda_edge,0.40287138111058374
8.0,0.8762000000000001,0.0008762,case9241_pegase,-0.03420000000000007,operators,NR.iteration.mismatch.total_sec,8.0,0.842,0.000842,cuda_edge,1.0406175771971498
8.0,7.968100000000001,0.0079681,case9241_pegase,10.029599999999999,operators,NR.iteration.total.total_sec,8.0,17.9977,0.0179977,cuda_edge,0.44272879312356583
7.0,0.1556,0.0001556,case9241_pegase,0.0,operators,NR.iteration.voltage_update.total_sec,7.0,0.1556,0.0001556,cuda_edge,1.0
1.0,0.0934,9.34e-05,case9241_pegase,-0.0019999999999999944,operators,NR.solve.download.total_sec,1.0,0.0914,9.14e-05,cuda_edge,1.0218818380743981
1.0,8.6216,0.0086216,case9241_pegase,10.026399999999997,operators,NR.solve.total.total_sec,1.0,18.647999999999996,0.018647999999999998,cuda_edge,0.4623337623337624
1.0,0.5549,0.0005549,case9241_pegase,-0.0010999999999999725,operators,NR.solve.upload.total_sec,1.0,0.5538000000000001,0.0005538,cuda_edge,1.0019862766341638
,52.8046,0.0528046,case9241_pegase,9.2128,operators,analyze_sec,,62.0174,0.0620174,cuda_edge,0.8514481419730592
,61.4276,0.0614276,case9241_pegase,19.239800000000002,operators,elapsed_sec,,80.6674,0.0806674,cuda_edge,0.7614922508968927
,8.622599999999998,0.0086226,case9241_pegase,10.027200000000002,operators,solve_sec,,18.649800000000003,0.0186498,cuda_edge,0.46234275970787886
