analyze_sec,backend,buses,case_name,compute,dump_case_name,elapsed_sec,final_mismatch,implementation,iterations,jacobian,max_abs_v_delta_from_v0,measurement_mode,mg_device_indices,mg_enabled,pq,profile,profile_label,pv,repeat_idx,solve_sec,source_profile,success,variant
0.017094,cuda,118,case118_ieee,mixed,case118_ieee,0.019975,7.935398878715e-11,cuda_mixed_edge,5,edge_based,1.002563617484,end2end,"0,1",True,64,cuda_edge,CUDA mixed edge,53,1,0.00288,cuda_mixed_edge,True,mg
0.016994,cuda,118,case118_ieee,mixed,case118_ieee,0.019881,7.466949591988e-11,cuda_mixed_edge,5,edge_based,1.002563617485,end2end,"0,1",True,64,cuda_edge,CUDA mixed edge,53,2,0.002887,cuda_mixed_edge,True,mg
0.016988,cuda,118,case118_ieee,mixed,case118_ieee,0.020007,7.339381309577e-11,cuda_mixed_edge,5,edge_based,1.002563617487,end2end,"0,1",True,64,cuda_edge,CUDA mixed edge,53,3,0.003019,cuda_mixed_edge,True,mg
0.017051,cuda,118,case118_ieee,mixed,case118_ieee,0.020043,7.395061159621e-11,cuda_mixed_edge,5,edge_based,1.002563617493,end2end,"0,1",True,64,cuda_edge,CUDA mixed edge,53,4,0.002992,cuda_mixed_edge,True,mg
0.017062,cuda,118,case118_ieee,mixed,case118_ieee,0.020052,6.198843217268e-11,cuda_mixed_edge,5,edge_based,1.002563617488,end2end,"0,1",True,64,cuda_edge,CUDA mixed edge,53,5,0.00299,cuda_mixed_edge,True,mg
0.017085,cuda,118,case118_ieee,mixed,case118_ieee,0.020031,6.599083710462e-11,cuda_mixed_edge,5,edge_based,1.002563617486,end2end,"0,1",True,64,cuda_edge,CUDA mixed edge,53,6,0.002945,cuda_mixed_edge,True,mg
0.017097,cuda,118,case118_ieee,mixed,case118_ieee,0.020055,7.472572312898e-11,cuda_mixed_edge,5,edge_based,1.002563617489,end2end,"0,1",True,64,cuda_edge,CUDA mixed edge,53,7,0.002957,cuda_mixed_edge,True,mg
0.017214,cuda,118,case118_ieee,mixed,case118_ieee,0.020159,6.975760224329e-11,cuda_mixed_edge,5,edge_based,1.002563617483,end2end,"0,1",True,64,cuda_edge,CUDA mixed edge,53,8,0.002945,cuda_mixed_edge,True,mg
0.017097,cuda,118,case118_ieee,mixed,case118_ieee,0.02006,6.597155418832e-11,cuda_mixed_edge,5,edge_based,1.002563617487,end2end,"0,1",True,64,cuda_edge,CUDA mixed edge,53,9,0.002963,cuda_mixed_edge,True,mg
0.021095,cuda,793,case793_goc,mixed,case793_goc,0.026097,2.664625297638e-12,cuda_mixed_edge,6,edge_based,1.161718975814,end2end,"0,1",True,704,cuda_edge,CUDA mixed edge,88,0,0.005002,cuda_mixed_edge,True,mg
0.020365,cuda,793,case793_goc,mixed,case793_goc,0.025393,2.025833705219e-12,cuda_mixed_edge,6,edge_based,1.161718975814,end2end,"0,1",True,704,cuda_edge,CUDA mixed edge,88,1,0.005027,cuda_mixed_edge,True,mg
0.020324,cuda,793,case793_goc,mixed,case793_goc,0.025579,3.244149751716e-12,cuda_mixed_edge,6,edge_based,1.161718975814,end2end,"0,1",True,704,cuda_edge,CUDA mixed edge,88,2,0.005255,cuda_mixed_edge,True,mg
0.020419,cuda,793,case793_goc,mixed,case793_goc,0.024595,9.759813540677e-09,cuda_mixed_edge,5,edge_based,1.1617189754,end2end,"0,1",True,704,cuda_edge,CUDA mixed edge,88,3,0.004176,cuda_mixed_edge,True,mg
0.020471,cuda,793,case793_goc,mixed,case793_goc,0.024663,8.591550706982e-09,cuda_mixed_edge,5,edge_based,1.161718975277,end2end,"0,1",True,704,cuda_edge,CUDA mixed edge,88,4,0.004192,cuda_mixed_edge,True,mg
0.020423,cuda,793,case793_goc,mixed,case793_goc,0.025553,2.122545995414e-12,cuda_mixed_edge,6,edge_based,1.161718975814,end2end,"0,1",True,704,cuda_edge,CUDA mixed edge,88,5,0.005129,cuda_mixed_edge,True,mg
0.020425,cuda,793,case793_goc,mixed,case793_goc,0.025589,2.493297348679e-12,cuda_mixed_edge,6,edge_based,1.161718975814,end2end,"0,1",True,704,cuda_edge,CUDA mixed edge,88,6,0.005164,cuda_mixed_edge,True,mg
0.020425,cuda,793,case793_goc,mixed,case793_goc,0.025584,2.076695982026e-12,cuda_mixed_edge,6,edge_based,1.161718975814,end2end,"0,1",True,704,cuda_edge,CUDA mixed edge,88,7,0.005159,cuda_mixed_edge,True,mg
