case,backend,repeat,status,initialize_ms,solve_ms,total_ms,iterations,final_mismatch,converged,n_bus,ybus_nnz,n_pv,n_pq,error
case6470rte,cudss,1,ok,65.44126203516498,3.1378419953398407,68.57910403050482,4,1.718507280923376e-11,True,6470,22602,453,6016,
case6470rte,custom,1,ok,17.579265986569226,2.6651560328900814,20.244422019459307,4,7.682944558329297e-12,True,6470,22602,453,6016,
case6470rte,cudss,2,ok,65.26140397181734,3.102487011346966,68.36389098316431,4,7.929975019323587e-12,True,6470,22602,453,6016,
case6470rte,custom,2,ok,17.842138011474162,2.707074978388846,20.54921298986301,4,1.1708342628757862e-11,True,6470,22602,453,6016,
case6470rte,cudss,3,ok,64.81075996998698,3.100442001596093,67.91120197158307,4,1.1399194682303939e-11,True,6470,22602,453,6016,
case6470rte,custom,3,ok,17.85029302118346,2.806030970532447,20.656323991715908,4,1.1494023007307079e-11,True,6470,22602,453,6016,
case6470rte,cudss,4,ok,64.96107100974768,3.108798002358526,68.06986901210621,4,1.134388310680272e-11,True,6470,22602,453,6016,
case6470rte,custom,4,ok,16.939175955485553,2.7144080377183855,19.653583993203938,4,8.022879123793847e-12,True,6470,22602,453,6016,
case6470rte,cudss,5,ok,64.80107101378962,3.091104968916625,67.89217598270625,4,8.047186405960342e-12,True,6470,22602,453,6016,
case6470rte,custom,5,ok,17.90342398453504,2.6226260233670473,20.526050007902086,4,7.866155692714482e-12,True,6470,22602,453,6016,
case6470rte,cudss,6,ok,65.50067302305251,3.2115299836732447,68.71220300672576,4,9.989326824250982e-12,True,6470,22602,453,6016,
case6470rte,custom,6,ok,17.727272992487997,2.7988769579678774,20.526149950455874,4,1.4509712875643288e-11,True,6470,22602,453,6016,
case6470rte,cudss,7,ok,65.04724296974018,3.1354579841718078,68.18270095391199,4,1.0356535073974271e-11,True,6470,22602,453,6016,
case6470rte,custom,7,ok,17.74683000985533,2.706814033444971,20.4536440433003,4,8.236673866805022e-12,True,6470,22602,453,6016,
case6470rte,cudss,8,ok,65.1156620006077,3.123836009763181,68.23949801037088,4,8.12339272711828e-12,True,6470,22602,453,6016,
case6470rte,custom,8,ok,18.838427029550076,3.0169449746608734,21.85537200421095,4,1.0513437342929421e-11,True,6470,22602,453,6016,
case6470rte,cudss,9,ok,64.86307800514624,3.105030977167189,67.96810898231342,4,5.7544267044147395e-12,True,6470,22602,453,6016,
case6470rte,custom,9,ok,17.455734021496028,2.6920969830825925,20.14783100457862,4,8.324099359155215e-12,True,6470,22602,453,6016,
case6470rte,cudss,10,ok,64.73835400538519,3.1075060251168907,67.84586003050208,4,1.1662601440143305e-11,True,6470,22602,453,6016,
case6470rte,custom,10,ok,17.332552990410477,2.8273100033402443,20.15986299375072,4,1.086580953994601e-11,True,6470,22602,453,6016,
case6495rte,cudss,1,ok,62.38670600578189,2.225251984782517,64.6119579905644,3,7.423889281099605e-11,True,6495,22663,493,6001,
case6495rte,custom,1,ok,17.713185981847346,2.054763026535511,19.767949008382857,3,7.424180714643569e-11,True,6495,22663,493,6001,
case6495rte,cudss,2,ok,62.49178200960159,2.193211985286325,64.68499399488792,3,7.42111094798048e-11,True,6495,22663,493,6001,
case6495rte,custom,2,ok,17.88553997175768,2.080370031762868,19.96591000352055,3,7.41881833743463e-11,True,6495,22663,493,6001,
case6495rte,cudss,3,ok,62.65068001812324,2.185296965762973,64.83597698388621,3,7.42398642561426e-11,True,6495,22663,493,6001,
case6495rte,custom,3,ok,18.449607014190406,2.0535700023174286,20.503177016507834,3,7.424086345686476e-11,True,6495,22663,493,6001,
case6495rte,cudss,4,ok,63.88498400337994,2.282379020471126,66.16736302385107,3,7.421160908016589e-11,True,6495,22663,493,6001,
case6495rte,custom,4,ok,17.639127967413515,2.0339330076240003,19.673060975037515,3,7.421235848070751e-11,True,6495,22663,493,6001,
case6495rte,cudss,5,ok,62.716373009607196,2.190836996305734,64.90721000591293,3,7.421416259312252e-11,True,6495,22663,493,6001,
case6495rte,custom,5,ok,17.27550697978586,1.9966530380770564,19.272160017862916,3,7.415709712965679e-11,True,6495,22663,493,6001,
case6495rte,cudss,6,ok,62.53662600647658,2.1757089998573065,64.71233500633389,3,7.421308012567351e-11,True,6495,22663,493,6001,
case6495rte,custom,6,ok,17.77948095696047,2.13087402516976,19.91035498213023,3,7.421277481434174e-11,True,6495,22663,493,6001,
case6495rte,cudss,7,ok,62.48583103297278,2.1773019689135253,64.66313300188631,3,7.423781034354704e-11,True,6495,22663,493,6001,
case6495rte,custom,7,ok,17.89551804540679,1.9810539670288563,19.876572012435645,3,7.421335768142967e-11,True,6495,22663,493,6001,
case6495rte,cudss,8,ok,62.83564702607691,2.2011869587004185,65.03683398477733,3,7.421352421488336e-11,True,6495,22663,493,6001,
case6495rte,custom,8,ok,17.500778019893914,1.9129569991491735,19.413735019043088,3,7.421085967962426e-11,True,6495,22663,493,6001,
case6495rte,cudss,9,ok,62.76309100212529,2.189004037063569,64.95209503918886,3,7.421332992585405e-11,True,6495,22663,493,6001,
case6495rte,custom,9,ok,17.937878030352294,2.013814984820783,19.951693015173078,3,7.421338543700529e-11,True,6495,22663,493,6001,
case6495rte,cudss,10,ok,63.32150800153613,2.202809031587094,65.52431703312322,3,7.424039161207929e-11,True,6495,22663,493,6001,
case6495rte,custom,10,ok,17.94066303409636,1.901143987197429,19.84180702129379,3,7.42702288558661e-11,True,6495,22663,493,6001,
case6515rte,cudss,1,ok,63.03949997527525,3.346954006701708,66.38645398197696,4,7.981541642887446e-12,True,6515,22723,493,6021,
case6515rte,custom,1,ok,17.586550035048276,2.852576959412545,20.43912699446082,4,9.535734487963049e-12,True,6515,22723,493,6021,
case6515rte,cudss,2,ok,62.774051970336586,3.3422260312363505,66.11627800157294,4,8.02072827105042e-12,True,6515,22723,493,6021,
case6515rte,custom,2,ok,18.457180995028466,2.946484019048512,21.403665014076978,4,1.0386428721494127e-11,True,6515,22723,493,6021,
case6515rte,cudss,3,ok,62.87306797457859,3.342907002661377,66.21597497723997,4,1.1883660722133982e-11,True,6515,22723,493,6021,
case6515rte,custom,3,ok,17.58750103181228,2.6740930043160915,20.261594036128372,4,8.759687970981943e-12,True,6515,22723,493,6021,
case6515rte,cudss,4,ok,63.20665299426764,3.3371959580108523,66.5438489522785,4,1.1553409585604427e-11,True,6515,22723,493,6021,
case6515rte,custom,4,ok,17.74564798688516,2.8039159951731563,20.549563982058316,4,9.380764098043958e-12,True,6515,22723,493,6021,
case6515rte,cudss,5,ok,63.00210900371894,3.358796995598823,66.36090599931777,4,1.0975895897937512e-11,True,6515,22723,493,6021,
case6515rte,custom,5,ok,18.918777001090348,2.880991029087454,21.799768030177802,4,1.4346275104348205e-11,True,6515,22723,493,6021,
case6515rte,cudss,6,ok,63.006647978909314,3.3354529878124595,66.34210096672177,4,7.737952639752521e-12,True,6515,22723,493,6021,
case6515rte,custom,6,ok,18.62095802789554,2.6259429869242013,21.24690101481974,4,1.7290446852058494e-11,True,6515,22723,493,6021,
case6515rte,cudss,7,ok,63.12801601598039,3.3766099950298667,66.50462601101026,4,1.5550227772109793e-11,True,6515,22723,493,6021,
case6515rte,custom,7,ok,18.356232962105423,2.82548600807786,21.181718970183283,4,7.672798207320286e-12,True,6515,22723,493,6021,
