snapshot,solver,success,iterations,estimated_error,setup_sec,solve_sec,rhs_inf,residual_inf,relative_residual_inf,x_inf,direct_residual_inf,x_delta_direct_inf
/workspace/exp/20260413/iterative/pf_dumps/case2736sp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,1.01047430197111336e-05,3.15965099999999987e-03,1.01599999999999998e-03,8.97042560577392578e+00,8.61747410770274946e-05,9.60653873786769427e-06,6.41312780355796197e-01,5.21122203898050085e-04,2.87251326867021817e-05
/workspace/exp/20260413/iterative/pf_dumps/case2737sop_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,7.98629746692255187e-06,3.23802100000000022e-03,1.02883100000000002e-03,6.14925098419189453e+00,6.72850504383638165e-05,1.09419912459803584e-05,2.84249851060259739e-01,3.69783547645496924e-04,1.06080563045118925e-05
/workspace/exp/20260413/iterative/pf_dumps/case2742_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,2,8.97057438405001904e-04,7.15473199999999959e-03,9.13941000000000037e-04,9.61249771118164062e+01,1.01448824218708822e-01,1.05538463848682648e-03,1.34929537377896525e+00,9.51161007209488929e-04,6.07294293842453037e-03
/workspace/exp/20260413/iterative/pf_dumps/case2746wop_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,2.80982288136486426e-05,3.10649099999999985e-03,1.01461999999999993e-03,9.28178310394287109e+00,3.52485769533505966e-04,3.79760834298930298e-05,4.50531342981429939e-01,8.70442842570318120e-04,2.70012760905102844e-05
/workspace/exp/20260413/iterative/pf_dumps/case2746wp_k/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,8.48119929564795434e-05,2.99537100000000014e-03,1.00664000000000005e-03,9.30518054962158203e+00,9.84047651014528790e-04,1.05752666030166118e-04,6.49188469822490677e-01,7.85389259498614489e-04,9.38407280071662520e-05
/workspace/exp/20260413/iterative/pf_dumps/case2848_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,5.82988087497239593e-05,3.09707099999999985e-03,1.09195999999999989e-03,4.85373657226562500e+02,4.50303504306576591e-02,9.27746072746556409e-05,1.73863998709226095e+01,6.00818997648910891e-02,4.96191234771501399e-02
/workspace/exp/20260413/iterative/pf_dumps/case2853_sdet/cuda_mixed_edge/iter_000,bicgstab_ilut,true,4,2.38260063036362790e-04,3.02180100000000017e-03,1.34993099999999996e-03,2.85123004913330078e+01,1.32413609552290423e-02,4.64408719291313228e-04,7.15596289407869168e+00,3.63351229620028360e-02,1.33729489131884094e-03
/workspace/exp/20260413/iterative/pf_dumps/case2868_rte/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,3.67613924657446523e-05,3.08068100000000004e-03,1.11604000000000000e-03,4.85373657226562500e+02,2.08664254262635324e-02,4.29904365751837870e-05,3.99427801207705357e+01,1.40229280973237280e-01,3.48112303498240294e-02
/workspace/exp/20260413/iterative/pf_dumps/case2869_pegase/cuda_mixed_edge/iter_000,bicgstab_ilut,true,3,2.94223593804021945e-08,3.40864100000000001e-03,1.17820100000000003e-03,2.66666507720947266e+01,1.75624007248131875e-06,6.58590419730974671e-08,1.06261807386408580e+00,1.11795093610411733e-03,7.46687973500748114e-05
/workspace/exp/20260413/iterative/pf_dumps/case30000_goc/cuda_mixed_edge/iter_000,bicgstab_ilut,true,7,4.43521723729516147e-04,5.17647280000000029e-02,3.03046309999999985e-02,6.71930236816406250e+01,1.52408594912662523e-02,2.26822051698062854e-04,6.37848978113857257e+00,4.00651363928972160e-03,9.67886925363359296e-03
/workspace/exp/20260413/iterative/pf_dumps/case300_ieee/cuda_mixed_edge/iter_000,bicgstab_ilut,true,1,1.31273985992609880e-04,3.70470000000000022e-04,4.78700000000000008e-05,1.74990367889404297e+01,5.80121242209241661e-03,3.31516099546624323e-04,6.23188446135884622e+00,6.40689348101908251e-04,8.48249693489844248e-04
